FAMILY,NAME,TITLE,PRIORITY,BASELINE-IMPACT,DESCRIPTION,SUPPLEMENTAL GUIDANCE,RELATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-1,ACCESS CONTROL POLICY AND PROCEDURES,P1,LOW,,,, and guidance. Security program policies and procedures at the organization level may make the need for system-specific policies and procedures unnecessary. The policy can be included as part of the general information security policy for organizations or conversely, can be represented by multiple policies reflecting the complex nature of certain organizations. The procedures can be established for the security program in general and for particular information systems," if needed. The organizational risk management strategy is a key factor in establishing policy and procedures.""	PM-9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-6a.,,,,Reviews and analyzes information system audit records [Assignment: organization-defined frequency] for indications of [Assignment: organization-defined inappropriate or unusual activity]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-6b.,,,,Reports findings to [Assignment: organization-defined personnel or roles].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-6 (1),PROCESS INTEGRATION,,MODERATE,,,, continuous monitoring, contingency planning," and Inspector General audits.""	AU-12",PM-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-6 (2),AUTOMATED SECURITY ALERTS,,,[Withdrawn: Incorporated into SI-4].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-6 (3),CORRELATE AUDIT REPOSITORIES,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-6 (4),CENTRAL REVIEW AND ANALYSIS,,,The information system provides the capability to centrally review and analyze audit records from multiple components within the system.,Automated mechanisms for centralized reviews and analyses include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-6 (5),INTEGRATION / SCANNING AND MONITORING CAPABILITIES,,HIGH,The organization integrates analysis of audit records with analysis of [Selection (one or more): vulnerability scanning information; performance data; information system monitoring information; [Assignment: organization-defined data/information collected from other sources]] to further enhance the ability to identify inappropriate or unusual activity.,This control enhancement does not require vulnerability scanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-6 (6),CORRELATION WITH PHYSICAL MONITORING,,HIGH,The organization correlates information from audit records with information obtained from monitoring physical access to further enhance the ability to identify suspicious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-6 (7),PERMITTED ACTIONS,,,The organization specifies the permitted actions for each [Selection (one or more): information system process; role; user] associated with the review,,, read, write, execute, append," and delete.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-6 (8),FULL TEXT ANALYSIS OF PRIVILEGED COMMANDS,,,The organization performs a full text analysis of audited privileged commands in a physically distinct component or subsystem of the information system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-6 (9),CORRELATION WITH INFORMATION FROM NONTECHNICAL SOURCES,,,The organization correlates information from nontechnical sources with audit information to enhance organization-wide situational awareness.,Nontechnical sources include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-6 (10),AUDIT LEVEL ADJUSTMENT,,,The organization adjusts the level of audit review,,," and reporting may be adjusted to meet organizational needs based on new information received.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-7,AUDIT REDUCTION AND REPORT GENERATION,P2,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-7a.,,,,Supports on-demand audit review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-7b.,,,,Does not alter the original content or time ordering of audit records.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-7 (1),AUTOMATIC PROCESSING,,MODERATE,,,, system resources involved, IP addresses involved, or information objects accessed. Organizations may define audit event criteria to any degree of granularity required, for example, locations selectable by general networking location (e.g.," by network or subnetwork) or selectable by specific information system component.""	AU-2",AU-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-7 (2),AUTOMATIC SORT AND SEARCH,,,The information system provides the capability to sort and search audit records for events of interest based on the content of [Assignment: organization-defined audit fields within audit records].,Sorting and searching of audit records may be based upon the contents of audit record fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-8,TIME STAMPS,P1,LOW,,,,AU-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-8a.,,,,Uses internal system clocks to generate time stamps for audit records; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-8b.,,,,Records time stamps for audit records that can be mapped to Coordinated Universal Time (UTC) or Greenwich Mean Time (GMT) and meets [Assignment: organization-defined granularity of time measurement].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-8 (1),SYNCHRONIZATION WITH AUTHORITATIVE TIME SOURCE,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-8 (1)(a),,,,Compares the internal information system clocks [Assignment: organization-defined frequency] with [Assignment: organization-defined authoritative time source]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-8 (1)(b),,,,Synchronizes the internal system clocks to the authoritative time source when the time difference is greater than [Assignment: organization-defined time period].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-8 (2),SECONDARY AUTHORITATIVE TIME SOURCE,,,The information system identifies a secondary authoritative time source that is located in a different geographic region than the primary authoritative time source.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-9,PROTECTION OF AUDIT INFORMATION,P1,LOW,,,,AC-6,MP-2,MP-4,PE-2,PE-3,PE-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-9 (1),HARDWARE WRITE-ONCE MEDIA,,,The information system writes audit trails to hardware-enforced,,, the use of switchable write-protection media such as on tape cartridges or Universal Serial Bus (USB) drives results in write-protected, but not write-once," media.""	AU-4",AU-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-9 (2),AUDIT BACKUP ON SEPARATE PHYSICAL SYSTEMS / COMPONENTS,,HIGH,The information system backs up audit records [Assignment: organization-defined frequency] onto a physically different system or system component than the system or component being audited.,This control enhancement helps to ensure that a compromise of the information system being audited does not also result in a compromise of the audit records.,AU-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-9 (3),CRYPTOGRAPHIC PROTECTION,,HIGH,The information system implements cryptographic mechanisms to protect the integrity of audit information and audit tools.,Cryptographic mechanisms used for protecting the integrity of audit information include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-9 (4),ACCESS BY SUBSET OF PRIVILEGED USERS,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-9 (5),DUAL AUTHORIZATION,,,The organization enforces dual authorization for [Selection (one or more): movement; deletion] of [Assignment: organization-defined audit information].,Organizations may choose different selection options for different types of audit information. Dual authorization mechanisms require the approval of two authorized individuals in order to execute. Dual authorization may also be known as two-person control.,AC-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-9 (6),READ ONLY ACCESS,,,The organization authorizes read-only access to audit information to [Assignment: organization-defined subset of privileged users].,Restricting privileged user authorizations to read-only helps to limit the potential damage to organizations that could be initiated by such users (e.g.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-10,NON-REPUDIATION,P2,HIGH,The information system protects against an individual (or process acting on behalf of an individual) falsely denying having performed [Assignment: organization-defined actions to be covered by non-repudiation].,Types of individual actions covered by non-repudiation include,, signing a contract, approving a procurement request) or received specific information. Organizations obtain non-repudiation services by employing various techniques or mechanisms (e.g., digital signatures," digital message receipts).""	SC-12",SC-8,SC-13,SC-16,SC-17,SC-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-10 (1),ASSOCIATION OF IDENTITIES,,,The information system:,This control enhancement supports audit requirements that provide organizational personnel with the means to identify who produced specific information in the event of an information transfer. Organizations determine and approve the strength of the binding between the information producer and the information based on the security category of the information and relevant risk factors.,AC-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-10 (1)(a),,,,Binds the identity of the information producer with the information to [Assignment: organization-defined strength of binding]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-10 (1)(b),,,,Provides the means for authorized individuals to determine the identity of the producer of the information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-10 (2),VALIDATE BINDING OF INFORMATION PRODUCER IDENTITY,,,The information system:,This control enhancement prevents the modification of information between production and review. The validation of bindings can be achieved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-10 (2)(a),,,,Validates the binding of the information producer identity to the information at [Assignment: organization-defined frequency]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-10 (2)(b),,,,Performs [Assignment: organization-defined actions] in the event of a validation error.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-10 (3),CHAIN OF CUSTODY,,,The information system maintains reviewer/releaser identity and credentials within the established chain of custody for all information reviewed or released.,Chain of custody is a process that tracks the movement of evidence through its collection,,AC-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-10 (4),VALIDATE BINDING OF INFORMATION REVIEWER IDENTITY,,,The information system:,This control enhancement prevents the modification of information between review and transfer/release. The validation of bindings can be achieved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-10 (4)(a),,,,Validates the binding of the information reviewer identity to the information at the transfer or release points prior to release/transfer between [Assignment: organization-defined security domains]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-10 (4)(b),,,,Performs [Assignment: organization-defined actions] in the event of a validation error.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-10 (5),DIGITAL SIGNATURES,,,[Withdrawn: Incorporated into SI-7].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-11,AUDIT RECORD RETENTION,P3,LOW,,,, subpoenas," and law enforcement actions. Organizations develop standard categories of audit records relative to such types of actions and standard response processes for each type of action. The National Archives and Records Administration (NARA) General Records Schedules provide federal policy on record retention.""	AU-4",AU-5,AU-9,MP-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-11 (1),LONG-TERM RETRIEVAL CAPABILITY,,,The organization employs [Assignment: organization-defined measures] to ensure that long-term audit records generated by the information system can be retrieved.,Measures employed by organizations to help facilitate the retrieval of audit records include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-12,AUDIT GENERATION,P1,LOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-12a.,,,,Provides audit record generation capability for the auditable events defined in AU-2 a. at [Assignment: organization-defined information system components];,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-12b.,,,,Allows [Assignment: organization-defined personnel or roles] to select which auditable events are to be audited by specific components of the information system; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AU-12c.,,,,Generates audit records for the events defined in AU-2 d. with the content defined in AU-3.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-12 (1),SYSTEM-WIDE / TIME-CORRELATED AUDIT TRAIL,,HIGH,The information system compiles audit records from [Assignment: organization-defined information system components] into a system-wide (logical or physical) audit trail that is time-correlated to within [Assignment: organization-defined level of tolerance for the relationship between time stamps of individual records in the audit trail].,Audit trails are time-correlated if the time stamps in the individual audit records can be reliably related to the time stamps in other audit records to achieve a time ordering of the records within organizational tolerances.,AU-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT AND ACCOUNTABILITY,AU-12 (2),STANDARDIZED FORMATS,,,The information system produces a system-wide (logical or physical) audit trail composed of audit records in a standardized format.,Audit information that is normalized to common standards promotes interoperability and exchange of such information between dissimilar devices and information systems. This facilitates production of event information that can be more readily analyzed and correlated. Standard formats for audit records include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
